car_name,speed,safe_distance,reaction_time,time
GentleCar1,3.32,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.36,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.36,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.36,15,0.23,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.36,15,0.19,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.18,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.23,0.0
GentleCar1,3.32,15,0.19,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,3.32,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.16,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.11,0.0
GentleCar1,0.0,15,0.2,0.0
GentleCar1,0.0,15,0.23,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
GentleCar1,0.0,15,0.24,0.0
